username_length,num_followers,num_following,num_posts,account_age_days,bio_length,profile_pic,fake
11,2775,4352,492,1974,86,1,0
12,7678,184,65,795,136,1,0
13,6212,5809,178,1359,179,0,1
10,4637,4065,778,2700,61,1,0
10,6034,7181,442,1775,57,0,0
12,8457,8437,915,590,107,1,0
9,6476,7504,548,199,18,0,1
7,3148,7426,200,2065,108,1,0
7,3359,9057,869,218,140,1,0
10,1004,2087,48,741,122,1,0
6,4717,600,786,650,159,0,1
10,3271,7804,950,2195,99,0,1
10,209,5537,679,3282,8,0,0
12,9079,3033,262,670,48,0,0
11,5539,2056,132,1438,164,1,0
12,153,8724,809,665,30,0,0
13,3593,5084,343,856,158,0,1
10,8606,2042,175,2378,58,1,0
7,1284,7960,390,895,182,0,0
14,3148,357,10,1894,146,1,0
7,768,377,200,3424,190,0,0
5,9174,4488,944,1187,129,0,1
9,5607,4797,925,1843,44,1,0
8,3202,3307,808,2149,95,1,0
13,2787,2596,2,327,42,1,1
13,2210,783,213,2375,97,1,0
9,9230,5924,807,3227,0,0,0
14,7399,2379,306,2058,188,0,0
8,6338,7831,979,2401,130,1,0
11,8733,9174,543,183,90,1,0
10,358,9234,559,455,43,0,0
8,849,5267,326,1670,134,1,0
14,7498,7638,763,6,32,0,1
6,4522,2538,198,3405,136,1,0
5,2544,861,915,1357,29,1,0
8,1831,1876,600,3330,145,1,0
8,1472,3526,108,211,55,1,0
5,9628,9877,290,51,104,0,0
10,329,1622,107,1469,30,1,0
8,5851,5518,407,1010,199,0,0
5,7032,2657,551,377,190,1,0
5,5266,1932,972,2688,177,1,0
5,4354,8699,51,3558,88,0,0
12,6435,3478,111,2818,0,1,0
14,7978,2656,294,1075,109,0,0
12,4238,9313,579,154,81,1,0
6,6112,289,188,582,18,0,1
11,4722,7011,843,788,114,1,0
12,1388,5858,720,791,125,1,0
12,4185,7323,64,3382,63,1,0
14,8911,2829,573,3471,52,1,0
11,3235,5962,464,2182,5,1,0
9,4576,4812,257,2268,16,0,1
5,1100,7264,645,163,45,0,1
13,8864,9592,633,971,199,0,1
11,8708,8758,330,648,117,1,0
6,2532,1473,500,2617,72,1,0
10,7770,1987,682,1526,100,1,0
6,3670,7673,209,946,182,0,1
5,781,3260,807,689,90,0,1
11,3523,7490,88,2163,5,0,1
6,6131,6739,678,1523,197,1,0
6,4782,3251,27,1496,108,1,0
9,9781,5905,237,2048,195,0,0
9,4995,5300,335,1173,39,0,1
11,1501,5054,62,3313,90,0,0
5,3080,1716,959,123,65,0,1
12,9268,9204,766,804,136,1,0
7,9292,1310,907,2887,10,0,1
8,502,617,552,1093,147,1,0
13,9531,4257,499,2874,115,1,0
8,3885,6099,540,63,42,1,0
14,8009,468,790,733,57,1,0
9,623,5905,468,3088,153,1,0
11,1050,1139,591,3462,37,1,0
8,7385,9628,50,2638,93,0,0
5,6081,8728,111,1658,35,0,1
13,5484,951,872,948,182,0,0
8,3772,8012,300,3330,5,0,0
13,3916,3006,89,2265,130,1,0
10,4018,6075,228,479,64,0,0
5,1329,7890,149,1138,123,1,0
7,4114,5952,754,1997,191,0,1
6,3367,7077,137,1404,185,0,1
13,8095,9042,134,977,116,1,0
5,5141,1971,456,237,185,1,0
13,3951,1191,600,2524,17,0,1
13,5084,3920,493,1955,150,0,1
12,1573,7765,526,598,95,1,0
12,2634,6193,332,1703,156,1,0
5,2768,3046,361,2177,150,1,0
12,5302,304,173,2558,127,1,0
14,6250,6339,601,165,35,1,0
7,1211,8043,212,2325,69,1,0
11,8967,4908,342,2305,94,1,0
5,5955,2804,60,3204,133,1,0
5,1160,3936,875,3040,161,1,0
14,5977,712,731,570,43,1,0
9,7041,6848,60,3329,43,0,0
9,2383,9873,818,141,26,1,0
12,5876,9525,677,686,99,1,0
11,3540,8366,523,687,51,0,0
12,4635,3205,215,3281,169,1,0
10,1095,5185,588,2764,24,0,0
10,5901,9608,743,3071,73,1,0
6,8215,6506,623,3591,38,0,0
10,1079,1772,577,2039,166,1,0
9,8370,1074,693,1075,139,0,0
7,2847,5447,422,1527,138,0,0
10,1960,8783,715,1283,112,1,0
12,1473,5264,422,2226,2,1,0
13,4888,7322,370,922,114,0,1
5,4979,6651,205,2591,21,0,0
7,1212,2410,285,3428,3,0,1
7,5697,9039,104,1342,135,1,0
12,9001,6441,753,1690,13,0,0
5,419,8685,746,3011,13,0,1
9,3659,8737,687,364,15,0,1
7,5283,9732,722,1079,159,0,1
6,9470,9075,542,3228,63,1,0
12,9632,3956,746,1068,15,1,0
7,1340,6553,241,2641,51,0,0
11,5137,6869,490,2031,18,1,0
5,5189,7531,664,2590,68,1,0
10,1361,3094,707,2370,139,0,1
7,591,2365,497,2696,92,0,1
12,526,6668,434,2062,4,1,0
10,7855,5000,780,1381,41,1,0
6,1292,7920,483,1507,16,0,1
10,1654,3347,446,618,110,0,0
11,187,3675,383,359,71,0,0
9,2758,952,509,1342,103,0,0
7,8720,3300,169,3147,93,0,0
8,8625,3179,949,1983,9,1,0
8,6431,3247,868,1615,15,0,0
10,6037,4415,322,194,143,0,1
14,9996,3357,847,363,41,0,0
5,8494,6472,473,1120,2,0,0
8,4182,5996,231,1064,150,1,0
14,6973,4848,695,2816,120,1,0
8,437,5475,358,2445,155,1,0
14,832,1037,274,107,172,1,0
5,8988,8262,941,3089,195,1,0
13,8751,7008,910,527,23,1,0
8,8953,5931,31,1953,18,0,1
11,5794,5642,176,3059,74,0,1
7,3574,105,916,784,39,0,1
14,3785,769,64,3571,45,1,0
7,5220,2940,709,2573,39,1,0
12,7750,7899,26,1783,61,1,0
12,6818,6614,662,1750,17,0,0
5,684,5805,814,1067,139,1,0
14,4233,4355,478,2674,141,0,1
6,577,933,267,1866,81,1,0
12,8007,8766,596,2398,188,0,1
5,227,5660,65,3102,107,1,0
12,2328,5906,132,1465,11,0,0
12,2731,6050,904,1006,103,0,1
6,9019,8261,915,2590,154,1,0
8,430,4474,365,3527,133,1,0
10,9255,9494,81,1635,87,0,0
13,1709,254,892,3010,114,1,0
12,5782,9899,830,94,32,1,0
12,1234,7087,981,3367,117,0,1
11,8493,4787,327,3621,79,0,1
13,5205,7862,97,2044,177,0,0
6,1420,9025,584,2947,11,1,0
7,768,6356,326,89,94,0,0
14,6034,3742,541,1954,184,1,0
12,9596,2035,124,2551,52,1,0
10,8635,1967,209,2815,12,0,1
14,3104,8291,986,2042,121,1,0
13,4355,1852,783,2262,199,1,0
14,3305,3183,724,1446,101,0,1
8,1538,6618,132,526,130,0,1
12,1331,8303,502,2240,191,1,0
14,8168,182,156,1831,57,0,1
7,6939,6740,558,2742,3,0,1
7,8261,164,868,2690,172,1,0
12,5558,6958,874,3296,65,0,1
9,5944,2137,381,555,114,0,0
7,7126,454,21,2435,35,1,0
14,480,2285,973,681,22,1,0
5,5263,7846,952,2824,18,1,0
7,4094,4822,594,1498,39,0,1
13,6167,541,418,1632,71,0,1
9,2793,6033,471,203,143,1,0
14,2892,2665,233,3058,57,0,0
6,1198,7149,571,447,106,0,0
11,8011,5798,453,2948,17,0,0
6,2372,5785,699,3140,35,0,0
8,1892,4614,569,1116,151,1,0
11,5790,4292,770,778,128,1,0
8,1883,6189,161,2226,0,0,1
11,5467,6673,300,1687,63,0,0
11,797,1688,305,829,61,0,1
5,8209,5095,1,559,109,1,1
10,8235,7583,270,3075,163,1,0
13,154,7824,420,2023,74,1,0
6,4962,1637,142,103,145,1,0
7,4080,5966,699,1297,15,1,0
14,8050,4670,863,1558,16,0,0
9,5947,5203,852,116,23,0,0
13,9617,5134,959,859,97,1,0
8,4320,1890,976,2512,195,1,0
5,1892,3205,993,104,129,0,1
8,9089,8669,735,2307,137,1,0
10,3424,2366,878,1332,180,0,0
9,9450,7559,691,3439,178,1,0
5,2015,2526,534,929,196,0,1
8,6673,7807,866,2858,13,1,0
10,6032,366,36,2690,111,0,1
14,4833,6521,106,807,65,0,0
14,9894,9907,296,3071,81,1,0
8,9065,6606,740,3374,92,1,0
13,565,12,824,560,180,1,0
9,7412,8727,96,2075,191,1,0
12,2018,3239,280,2556,71,1,0
13,2314,2317,109,527,100,0,0
14,4412,4042,548,2823,48,1,0
9,3883,7485,551,3437,89,1,0
10,8216,375,596,953,189,1,0
5,6739,9916,813,298,36,1,0
11,9329,256,187,777,176,0,0
8,7902,449,751,361,195,1,0
6,1189,9085,869,504,160,1,0
9,7156,3212,487,1977,149,1,0
7,7342,9376,353,2636,69,1,0
10,6884,6175,18,2078,32,0,1
12,3157,5943,858,1463,27,0,0
11,5520,8026,392,3412,87,0,1
7,1741,7446,836,2174,3,0,1
12,3688,1308,260,596,65,0,0
6,7485,9108,984,1590,76,1,0
14,5369,8339,409,1390,109,0,0
13,5644,4016,402,1876,48,0,0
8,9089,3940,669,3515,127,1,0
5,4023,6713,483,263,138,0,1
12,716,4071,303,2984,34,0,1
11,3967,8107,623,2920,166,0,0
9,7423,5912,655,3294,137,0,0
14,6450,442,767,1864,73,1,0
9,3215,2944,966,2,199,0,1
11,7825,3936,17,1934,68,0,1
9,390,398,183,394,150,0,1
12,9891,9343,404,306,33,0,1
10,3037,2995,798,1170,123,0,1
9,232,6329,896,530,110,1,0
13,3131,2216,130,528,31,0,0
6,7634,1707,478,3380,15,0,1
5,233,5766,792,965,67,1,0
12,1391,5677,756,671,53,1,0
7,9447,2568,7,3412,123,0,0
11,889,7638,704,2400,155,1,0
14,7902,160,317,2858,111,0,0
12,745,8067,390,2257,59,0,0
10,9911,3904,518,958,77,0,1
14,427,3573,135,2253,75,0,0
13,731,1825,530,2673,59,1,0
11,799,9815,912,1714,84,1,0
14,6507,5582,650,721,111,1,0
9,7025,1176,366,636,79,1,0
12,9027,4918,488,1039,117,0,0
6,7624,4880,688,2906,171,0,1
11,8326,3220,10,3500,1,0,1
8,5383,7820,997,2524,22,1,0
13,6207,130,552,2346,45,0,0
5,2538,6659,445,557,72,0,1
11,3718,3562,113,1118,53,0,1
10,8232,1499,691,2155,70,1,0
12,3367,7430,705,3491,124,1,0
9,5008,7705,195,3350,80,1,0
5,5229,7626,859,128,8,1,0
5,7388,6679,736,1994,69,0,1
13,2415,2788,842,2507,171,0,1
14,7171,4876,322,38,83,0,1
10,2949,3708,935,1633,73,0,0
14,4261,9899,772,198,72,1,0
9,5145,1769,511,2405,11,0,1
5,3466,9510,627,2055,31,0,0
10,3088,6731,980,3628,161,1,0
10,1115,3044,661,3404,82,0,1
7,4578,375,629,519,32,0,1
12,2590,6347,164,2242,63,1,0
5,7372,3036,251,2364,47,1,0
5,3573,8852,778,1025,15,0,1
10,2978,6218,43,1086,177,0,1
14,9422,9595,469,2391,113,0,1
5,7313,740,488,2649,150,0,1
10,7022,8495,180,1042,25,0,0
5,4975,1085,76,620,53,1,0
10,4925,1210,373,1395,171,0,1
7,8047,8420,627,2870,36,0,1
12,8090,3119,956,1595,8,0,1
10,8051,267,66,1723,12,0,1
5,5292,2774,524,235,59,0,1
9,6645,4349,91,3141,105,0,0
12,5403,4965,757,447,125,0,0
7,3430,8125,778,610,79,0,0
10,1995,3459,650,8,127,0,1
9,6030,989,852,462,129,1,0
10,3891,937,243,1000,59,1,0
14,7145,6654,340,1335,184,0,1
5,8498,6989,902,134,114,0,1
11,9554,8631,784,2433,42,0,0
13,2102,7342,303,56,146,0,1
6,3030,6023,397,993,123,0,1
14,8524,2358,702,1384,138,0,1
9,8107,3345,447,1995,46,1,0
14,242,6360,96,3186,62,0,1
8,1884,4816,330,1112,134,1,0
10,8015,3743,204,2186,93,1,0
10,9624,7159,448,3180,122,1,0
6,6747,518,417,1524,30,1,0
6,8494,268,648,2583,54,1,0
8,4330,5444,76,144,152,1,0
5,7863,5475,895,2917,199,1,0
13,3109,4185,548,2704,29,1,0
11,2186,5161,797,2104,35,1,0
11,1550,9580,424,620,49,0,1
7,9984,9886,428,1887,141,0,1
7,646,9581,484,1030,28,1,0
5,6144,3865,814,2590,154,1,0
7,4656,8011,134,2495,116,1,0
7,8904,2335,653,2021,177,0,1
8,537,3674,253,1409,35,0,1
8,6572,4576,559,3379,161,1,0
7,234,500,254,2922,20,1,0
14,9696,9853,645,639,37,1,0
12,6539,8083,801,3374,74,1,0
12,1374,8294,719,1657,177,1,0
5,1909,5543,498,3477,125,1,0
11,9107,2746,612,2659,36,0,1
6,7218,3276,483,837,119,0,0
5,80,3085,45,1586,146,0,1
7,2083,5735,442,780,117,1,0
8,1690,7796,581,837,0,1,0
10,756,6613,647,2558,167,0,1
14,2670,1327,791,3145,54,0,1
9,3751,7772,578,2860,153,1,0
8,8659,9871,3,2612,170,0,1
12,5261,3746,735,265,58,0,1
8,6852,5684,0,3299,50,0,1
14,1494,2562,289,1217,106,0,1
6,5740,4163,108,1398,142,1,0
7,9211,3317,776,2058,7,1,0
10,8055,2436,574,302,93,1,0
12,901,5769,459,3431,141,1,0
12,672,8499,265,1978,96,0,0
13,8630,5918,137,805,6,0,0
11,444,1089,433,1076,17,0,0
6,9157,4555,43,1776,11,1,0
12,8655,2394,885,99,1,1,0
11,2198,6468,509,2641,177,1,0
12,2287,4004,943,3085,92,1,0
7,4008,666,982,1414,148,0,0
11,9104,5718,261,1978,6,1,0
14,496,5152,727,357,11,0,1
13,1463,2234,632,1664,83,0,0
7,6828,6335,151,2976,56,0,1
14,4253,1236,212,11,77,1,0
10,493,1623,233,81,73,1,0
6,5065,1374,862,3333,22,0,0
6,5430,7275,622,2054,29,0,0
9,1426,6359,953,3530,110,1,0
9,9884,176,360,2421,57,1,0
11,1793,9545,319,2529,94,1,0
6,2723,6704,221,222,51,1,0
11,658,2928,951,1941,55,0,1
9,4761,8817,737,3153,9,0,1
10,7630,7617,209,1947,146,0,0
12,8741,7614,395,515,146,0,1
14,8834,3715,930,3132,107,0,0
8,4350,4274,582,221,86,0,1
11,207,8586,488,2397,186,1,0
10,4190,9360,871,3633,171,0,0
14,1883,4971,600,228,186,1,0
6,2886,8389,773,2338,83,1,0
12,477,968,960,293,3,0,1
14,8953,3155,877,2858,96,1,0
13,8381,4764,463,3265,111,0,1
9,6854,2504,699,956,192,0,0
14,755,7643,623,1498,140,1,0
8,9638,9468,451,1281,66,1,0
10,4931,6006,412,1979,139,1,0
12,9855,7962,933,1530,92,1,0
7,5724,7943,750,388,182,1,0
14,4150,1269,475,2663,188,1,0
5,4060,1364,255,3470,94,1,0
8,4765,6716,149,2414,40,1,0
8,3612,923,126,2706,163,1,0
5,6553,470,391,2338,1,0,1
13,7378,6597,830,3381,21,0,0
7,1689,2954,479,3350,149,1,0
9,1316,1148,992,3536,40,1,0
10,7130,3086,396,189,94,1,0
12,3186,9151,922,918,115,0,0
10,5789,629,401,1202,119,0,1
7,1145,7407,273,3600,13,1,0
10,4394,774,844,924,92,1,0
5,7942,8551,981,3036,34,1,0
8,7548,8709,957,2423,177,1,0
10,560,1343,909,1622,8,0,0
11,1912,7398,138,760,117,0,0
14,1864,7197,102,1478,95,1,0
7,296,5016,241,2265,58,1,0
13,2409,7797,116,1066,55,0,0
11,7630,2899,213,194,9,0,0
5,1461,934,483,1351,24,1,0
6,4292,1986,528,1397,172,1,0
5,2268,4996,690,1489,10,0,0
13,994,6542,223,163,100,0,1
13,6554,5465,269,276,8,0,1
11,7,6311,824,364,134,1,1
14,2515,8568,860,1666,70,0,0
7,1417,9966,133,2823,161,1,0
9,2316,1505,113,2528,82,0,1
8,7358,5363,440,2737,19,0,1
11,3932,1010,643,2003,113,0,1
13,6204,3477,650,460,88,1,0
6,1287,7741,364,3337,4,1,0
12,1118,9422,231,2587,111,0,1
13,8744,9369,457,3022,54,1,0
14,7637,3857,374,3458,88,0,1
14,660,9864,603,2133,14,1,0
13,8907,3839,778,1732,175,0,1
14,6922,4268,610,1340,3,0,1
11,8104,2553,206,2291,77,1,0
13,6337,4389,519,3541,119,0,1
13,2529,551,467,2928,112,1,0
7,3970,5566,881,1366,20,0,1
8,3407,9231,442,3249,136,1,0
6,9650,5758,916,3202,65,0,0
14,9046,9076,320,657,106,0,1
7,7416,3051,92,1107,162,1,0
9,4760,5322,407,1384,111,0,0
9,1897,2555,157,2136,116,1,0
10,6364,1089,871,3604,178,0,0
11,8464,458,98,742,127,0,0
11,4087,4721,224,1996,101,0,1
5,9464,6304,851,3033,77,0,0
6,4374,1920,440,2519,36,1,0
13,7607,7694,719,1522,5,1,0
14,4019,5668,584,3579,81,1,0
6,815,6298,990,3426,85,0,1
10,7255,6629,400,2464,81,1,0
5,922,5146,570,3123,50,1,0
7,4867,1003,798,1624,65,0,1
6,1264,3083,63,682,95,1,0
7,3724,2589,767,3135,144,0,0
9,2722,4310,559,1113,64,0,1
14,5355,2241,278,1725,8,1,0
10,2550,5766,709,3262,140,1,0
13,5319,7711,669,899,100,1,0
14,6686,4980,822,601,185,1,0
8,1673,938,518,3420,157,0,1
11,4587,4301,247,1868,30,1,0
10,5353,3970,367,3610,150,0,1
6,6857,3999,743,1200,62,1,0
14,1666,4650,617,3436,155,0,1
12,4511,6627,970,2824,58,1,0
11,6172,3408,97,2949,9,1,0
11,1384,8962,267,3626,88,0,1
12,4403,248,59,483,123,1,0
5,3954,8564,499,2011,99,1,0
5,6305,5950,307,1143,89,1,0
12,8252,2926,492,169,25,1,0
8,7238,7975,410,2022,76,0,0
9,6981,3857,139,2195,16,0,0
12,6026,4930,908,3509,167,1,0
9,6609,7014,327,439,67,0,0
14,8664,8893,463,2936,22,1,0
8,958,6966,701,3261,162,0,0
10,8724,9133,636,160,8,0,1
9,493,6587,924,814,44,0,0
11,7042,6496,162,2450,164,1,0
14,81,5091,59,586,196,0,0
11,6999,8985,924,864,146,0,1
8,2970,677,30,1042,74,1,0
9,11,5909,332,140,26,0,1
7,7824,1561,75,1139,140,1,0
8,761,4053,754,328,184,0,1
